Name,Price,ProductUrl,Rating,Review
Tecno Camon 15 - 4GB RAM - 128GB ROM - 4000 mAh Battery,"Rs. 23,599",//www.daraz.pk/products/tecno-camon-15-4gb-ram-128gb-rom-4000-mah-battery-i156322486-s1322286217.html?search=1,4.73333,15
"Infinix ZERO 8i - 8GB RAM 128GB ROM - 48+16MP Ultra Night Camera - Helio G90T Processor - 6.85"" FHD+ Display - 4500 mAh Battery (PreBooking)","Rs. 34,999",//www.daraz.pk/products/infinix-zero-8i-8gb-ram-128gb-rom-4816mp-ultra-night-camera-helio-g90t-processor-685-fhd-display-4500-mah-battery-prebooking-i178186266-s1355140560.html?search=1,5,4
Vivo - Y20 - 4GB - 64GB - 5000mAh - Side Fingerprint - Triple Camera,"Rs. 25,999",//www.daraz.pk/products/vivo-y20-4gb-64gb-5000mah-side-fingerprint-triple-camera-i176982819-s1352024052.html?search=1,4.8125,16
Infinix Hot 8 Lite - 6.6  HD+ Waterdrop Display - 2GB RAM - 32GB ROM - Fingerprint Sensor & Face Unlock,"Rs. 13,499",//www.daraz.pk/products/infinix-hot-8-lite-2gb-ram-32gb-rom-66-hd-waterdrop-display-5000-mah-battery-i129054191-s1355370094.html?search=1,4.62406,133
Itel Magic 2 Max || 1900mAh Battery || 1 Year Warranty,"Rs. 2,599",//www.daraz.pk/products/itel-magic-2-max-1900mah-battery-1-year-warranty-i149674947-s1313660214.html?search=1,4.91667,12
Galaxy A10s - 6.2  Display - Main Camera 13+2 MP - Front Camera 8MP - RAM 2GB - ROM 32GB - 4000 mAh Battery,"Rs. 16,888",//www.daraz.pk/products/galaxy-a10s-62-display-main-camera-132-mp-front-camera-8mp-ram-2gb-rom-32gb-4000-mah-battery-i144486934-s1305982112.html?search=1,4.60294,68
Realme C17 6.5 Inch 6 GB RAM 128 GB ROM Dual Sim Fingerprint 1 Year Warranty,"Rs. 30,799",//www.daraz.pk/products/realme-c17-65-inch-6-gb-ram-128-gb-rom-dual-sim-fingerprint-1-year-warranty-i177212597-s1352572689.html?search=1,4.6,5
Vivo Y11 - 6.35  HD Display - 3GB RAM - 32GB ROM - Fingerprint Sensor,"Rs. 19,999",//www.daraz.pk/products/vivo-y11-635-hd-display-3gb-ram-32gb-rom-fingerprint-sensor-i128920374-s1288397155.html?search=1,4.83333,90
QMobile Mark 2 - 5.45'' IPS Display 1GB RAM 16GB ROM,"Rs. 6,999",//www.daraz.pk/products/qmobile-mark-2-545-ips-display-1gb-ram-16gb-rom-i143994252-s1305296012.html?search=1,4.5,2
"Samsung galaxy A21s - 6.5"" Display - 4GB RAM - 64GB ROM","Rs. 29,999",//www.daraz.pk/products/samsung-galaxy-a21s-65-display-4gb-ram-64gb-rom-i146898978-s1310322833.html?search=1,4.66667,24
QMobile L20 Power Pro || 1.8Inch Dispaly 2800mAh Battery || 1 Year Warranty,"Rs. 1,649",//www.daraz.pk/products/qmobile-l20-power-pro-18inch-dispaly-2800mah-battery-1-year-warranty-i173362216-s1344812849.html?search=1,0,0
"Redmi 9A - 6.53"" IPS Display - 2GB RAM 32GB ROM - 13MP Camera - 5000 mAh Battery","Rs. 14,599",//www.daraz.pk/products/redmi-9a-653-ips-display-2gb-ram-32gb-rom-13mp-camera-5000-mah-battery-i150868830-s1315106572.html?search=1,4.85714,14
"Redmi 9C Display 6.53"" Tripple Camera 13+5+2 Front Camera 5 MP RAM 3GB ROM 64GB Battery 5000 mAh","Rs. 18,999",//www.daraz.pk/products/redmi-9c-display-653-tripple-camera-1352-front-camera-5-mp-ram-3gb-rom-64gb-battery-5000-mah-i164330104-s1331806875.html?search=1,5,15
"Alcatel 1SE - 6.22"" Display - 13+5+2 Back Camera - 5MP Front Camera - 4GB RAM - 64GB ROM - 4000 mAh Battery","Rs. 16,499",//www.daraz.pk/products/alcatel-1se-622-display-1352-back-camera-5mp-front-camera-4gb-ram-64gb-rom-4000-mah-battery-i178764821-s1356092281.html?search=1,5,2
"Tecno Pouvoir 4 - 7"" Dot Notch Screen - 3GB RAM 32GB ROM - 6000mAh Battery","Rs. 16,999",//www.daraz.pk/products/tecno-pouvoir-4-7-dot-notch-screen-3gb-ram-32gb-rom-6000mah-battery-i149694313-s1313664690.html?search=1,0,0
Samsung A51 - 6GB RAM - 128 GB ROM - 48MP Camera - Punch Hole Display - Battery 4000 Mah Pink,"Rs. 49,999",//www.daraz.pk/products/samsung-a51-6gb-ram-128-gb-rom-48mp-camera-punch-hole-display-battery-4000-mah-pink-i134047422-s1294427651.html?search=1,5,2
Itel A25 Pro -5'' HD Display 32GB ROM 2GB RAM - Face Unlock 3020mAH Battery 4G,"Rs. 9,599",//www.daraz.pk/products/itel-a25-pro-5-hd-display-32gb-rom-2gb-ram-face-unlock-3020mah-battery-4g-i144974490-s1306778180.html?search=1,4.66667,6
OPPO A53 Smooth 90-Hz Smooth Display Snapgragon 460 S 4GB RAM 64GB-ROM 5000 mAh Fast Battery,"Rs. 27,999",//www.daraz.pk/products/oppo-a53-smooth-90-hz-smooth-display-snapgragon-460-s-4gb-ram-64gb-rom-5000-mah-fast-battery-i175698466-s1348722275.html?search=1,1,1
Samsung A51 - 6GB - 128GB - 48MP Camera,"Rs. 53,999",//www.daraz.pk/products/samsung-a51-6gb-128gb-48mp-camera-i156626218-s1322692609.html?search=1,4.88889,9
HUAWEI Y9 Prime(2019) - 6.59  UHD Display - 4GB RAM - 128GB ROM - Auto Pop-up Camera - Fingerprint Sensor,"Rs. 33,999",//www.daraz.pk/products/huawei-y9-prime2019-659-uhd-display-4gb-ram-128gb-rom-auto-pop-up-camera-fingerprint-sensor-i131027208-s1290991563.html?search=1,4.7,120
Nokia 1 Plus Mobile Phone - 5.45 IPS LCD Display - 1GB RAM - 8GB ROM Red,"Rs. 10,950",//www.daraz.pk/products/nokia-1-plus-mobile-phone-545-ips-lcd-display-1gb-ram-8gb-rom-red-i147468170-s1310658650.html?search=1,0,0
Huawei Nova 7i - 6.4'' Display 8GB RAM 128GB ROM 48MP Quad Camera,"Rs. 41,999",//www.daraz.pk/products/huawei-nova-7i-64-display-8gb-ram-128gb-rom-48mp-quad-camera-i146972362-s1309994284.html?search=1,0,0
Samsung S20+ - 8GB RAM - 128GB ROM - 4500 mAh Battery-Cloud Black,"Rs. 191,500",//www.daraz.pk/products/samsung-s20-8gb-ram-128gb-rom-4500-mah-battery-cloud-black-i142874913-s1303552630.html?search=1,0,0
"QMobile Hot Pro 2 - 6.08"" Notch Display, 8MP+0.3 MP Rear/5MP Front Cameras, 1.6GHz Octa Core, 16GB ROM/2GB RAM, 3000 mAh Battery","Rs. 10,339",//www.daraz.pk/products/qmobile-hot-pro-2-608-notch-display-8mp03-mp-rear5mp-front-cameras-16ghz-octa-core-processor-16gb-rom2gb-ram-3000-mah-battery-i141584491-s1312182312.html?search=1,4.66667,6
"Redmi 9C - 6.53"" Inch Display - 3GB RAM - 64GB ROM","Rs. 18,240",//www.daraz.pk/products/redmi-9c-653-inch-display-3gb-ram-64gb-rom-i168998102-s1338506753.html?search=1,0,0
"QMobile J7 Pro - 5.5"" HD Display - 3GB RAM/32GB ROM - 1.45 GHz Octa Core Processor, 3150 mAh Battery","Rs. 12,219",//www.daraz.pk/products/qmobile-j7-pro-55-hd-display-3gb-ram32gb-rom-145-ghz-octa-core-processor-3150-mah-battery-i138240071-s1298334509.html?search=1,4.6,10
Redmi Note 9 Pro 6GB 128GB 64MP AI quad camera 5020mAh battery and 30W fast charge,"Rs. 44,499",//www.daraz.pk/products/redmi-note-9-pro-6gb-128gb-64mp-ai-quad-camera-5020mah-battery-and-30w-fast-charge-i168372551-s1337640679.html?search=1,5,1
Real Me C3 - 3GB RAM - 32GB ROM 6.5 Display 12 MP Camera Red,"Rs. 19,999",//www.daraz.pk/products/real-me-c3-3gb-ram-32gb-rom-65-display-12-mp-camera-red-i138988956-s1299018545.html?search=1,0,0
TECNO POP 3 || 1GB Ram 16GB Rom || 3500mAh Battery,"Rs. 8,999",//www.daraz.pk/products/tecno-pop-3-1gb-ram-16gb-rom-3500mah-battery-i149118216-s1313002792.html?search=1,5,1
"Motorola G8 Power Lite - 6.4"" Inch Display - 4GB RAM - 64GB ROM","Rs. 24,950",//www.daraz.pk/products/motorola-g8-power-lite-64-inch-display-4gb-ram-64gb-rom-i164768100-s1332346381.html?search=1,0,0
Nokia 2.3 - 6.2 HD+ Display - 2GB RAM - 32GB ROM - FaceUnlock Sand Colour,"Rs. 14,900",//www.daraz.pk/products/nokia-23-62-hd-display-2gb-ram-32gb-rom-faceunlock-sand-colour-i134053109-s1294436013.html?search=1,0,0
Samsung Galaxy A51 || 6GB Ram 128GB Rom || Android 10,"Rs. 48,999",//www.daraz.pk/products/samsung-galaxy-a51-6gb-ram-128gb-rom-android-10-i142816499-s1303436511.html?search=1,4.8,5
SM-N975 Galaxy Note 10 - Plus - 12GB RAM - 256GB ROM - PTA APPROVED Aura Black,"Rs. 199,999",//www.daraz.pk/products/sm-n975-galaxy-note-10-plus-12gb-ram-256gb-rom-pta-approved-aura-black-i129988833-s1289803807.html?search=1,0,0
Sony Xperia XZ Sov34-AU 3gb 32gb  / Water Resistant - PTA Approved,"Rs. 21,600",//www.daraz.pk/products/sony-xperia-xz-sov34-au-3gb-32gb-water-resistant-pta-approved-i112994421-s1264650663.html?search=1,4,2
Samsung A30s - 4GB RAM + 128GB ROM - 6.4 Infinity Display Super Amoled Screen - Black,"Rs. 38,790",//www.daraz.pk/products/samsung-a30s-4gb-ram-128gb-rom-64-infinity-display-super-amoled-screen-black-i142862831-s1303532981.html?search=1,5,2
OPPO A52 1080P NEO DISPLAY AI QUAD CAM 4-GB 128-GB 5000 LARGE BATTERY OS 7.1,"Rs. 34,999",//www.daraz.pk/products/oppo-a52-1080p-neo-display-ai-quad-cam-4-gb-128-gb-5000-large-battery-os-71-i175904151-s1349066435.html?search=1,5,1
Infinix Note 7 Lite || 4GB Ram 128GB Rom || 48MP Rear Camera Green,"Rs. 23,999",//www.daraz.pk/products/infinix-note-7-lite-4gb-ram-128gb-rom-48mp-rear-camera-green-i144044325-s1305320954.html?search=1,0,0
Nokia 2.3 Screen size 6.2'' Capacitive Touchscreen HD Display 2/32GB   FaceUnlock,"Rs. 14,849",//www.daraz.pk/products/nokia-23-screen-size-62-capacitive-touchscreen-hd-display-232gb-faceunlock-i154830873-s1320104932.html?search=1,0,0
"Nokia 7.2 Mobile Phone - 6.3 Full HD+ 6GB RAM,128GB ROM - 48Mp triple Rare 20Mp Front Camera - 3500mAh - PTA Appproved","Rs. 37,999",//www.daraz.pk/products/nokia-72-mobile-phone-63-full-hd-6gb-ram128gb-rom-48mp-triple-rare-20mp-front-camera-3500mah-pta-appproved-i129937361-s1289740515.html?search=1,0,0
HUAWEI Y9s 48 MP Triple AI Camera 6.59 FHD+ Display 6 GB + 128 GB ROM,"Rs. 43,999",//www.daraz.pk/products/huawei-y9s-48-mp-triple-ai-camera-659-fhd-display-6-gb-128-gb-rom-i134149922-s1294527201.html?search=1,0,0
PlayStation 4 FIFA 21,"Rs. 8,979",//www.daraz.pk/products/playstation-4-fifa-21-i178756733-s1355992549.html?search=1,0,0
PUBG/Fortnite gamming triggers - R11 / Mobile Gamepad triger compatible for all IOS and Android devices,Rs. 150,//www.daraz.pk/products/pubgfortnite-gamming-triggers-r11-mobile-gamepad-triger-compatible-for-all-ios-and-android-devices-i146876354-s1309846378.html?search=1,0,0
Game pad D9 Pubg Mobile Game Trigger/Controller- L1 R1 - Black Trigger - For Android And iOS Compatible,Rs. 139,//www.daraz.pk/products/game-pad-d9-pubg-mobile-game-triggercontroller-l1-r1-black-trigger-for-android-and-ios-compatible-i177586782-s1353788303.html?search=1,0,0
Shadow Of The Tomb Raider - Standard Edition - Playstation 4 (PS4)Shadow Of The Tomb Raider - Standard Edition - Playstation 4 (PS4),"Rs. 4,550",//www.daraz.pk/products/shadow-of-the-tomb-raider-standard-edition-playstation-4-ps4shadow-of-the-tomb-raider-standard-edition-playstation-4-ps4-i133017538-s1293302586.html?search=1,0,0
Bleach: Soul Resurreccion (PS3),"Rs. 4,999",//www.daraz.pk/products/bleach-soul-resurreccion-ps3-i116092350-s1268252055.html?search=1,5,1
DiRT Rally - VR - PlayStation 4,"Rs. 4,999",//www.daraz.pk/products/dirt-rally-vr-playstation-4-i2277553-s10393300.html?search=1,5,1
pvp video game,"Rs. 1,240",//www.daraz.pk/products/pvp-video-game-i144666028-s1306224314.html?search=1,4.33333,21
GTA VICE CITY STORIES PLAYSTATION 2 GAME DVD,Rs. 100,//www.daraz.pk/products/gta-vice-city-stories-playstation-2-game-dvd-i175386197-s1348246045.html?search=1,0,0
D9 Trigger PUBG/ Fortnite/Rules of Survival/Call Of Duty Support Buttons L1 R1 Android and iOS,Rs. 162,//www.daraz.pk/products/d9-trigger-pubg-fortniterules-of-survivalcall-of-duty-support-buttons-l1-r1-android-and-ios-i160576521-s1327312813.html?search=1,5,1
Minecraft PS4,"Rs. 1,800",//www.daraz.pk/products/minecraft-ps4-i169052828-s1338668550.html?search=1,5,1
PLAYSTATION-2 (PS2) VIDEO GAME,"Rs. 9,999",//www.daraz.pk/products/playstation-2-ps2-video-game-i148260665-s1311876923.html?search=1,0,0
PS4 The Last of Us Part II / 2 PS4 Games PlayStation 4 Games,"Rs. 4,300",//www.daraz.pk/products/ps4-the-last-of-us-part-ii-2-ps4-games-playstation-4-games-i178300286-s1355122727.html?search=1,0,0
PS4 Minecraft,"Rs. 2,500",//www.daraz.pk/products/ps4-minecraft-i176672594-s1351328185.html?search=1,0,0
PLAYSTATION 3 GOD OF WAR ASCENSION PS3 GAME,"Rs. 4,099",//www.daraz.pk/products/playstation-3-god-of-war-ascension-ps3-game-i175634994-s1348628503.html?search=1,0,0
Brian Lara Cricket 2007 (PS2),Rs. 250,//www.daraz.pk/products/brian-lara-cricket-2007-ps2-i145752932-s1308068459.html?search=1,0,0
Ps4 GTA 5 / Grand Theft Auto V PS4 Games PlayStation 4 Games,"Rs. 3,950",//www.daraz.pk/products/ps4-gta-5-grand-theft-auto-v-ps4-games-playstation-4-games-i154076229-s1319062566.html?search=1,0,0
PUBG Trigger Controller D9 Fire Button L1 R1 pubg/Call of Duty/Garena Free Fire/Fortnite/Rules of Survival Version 5.0 With Latest Sensor Technology 1 Pair (2Pcs),Rs. 119,//www.daraz.pk/products/pubg-trigger-controller-d9-fire-button-l1-r1-pubgcall-of-dutygarena-free-firefortniterules-of-survival-version-50-with-latest-sensor-technology-1-pair-2pcs-i161816567-s1328882832.html?search=1,5,1
Call Of Duty: Modern Warfare 2 - PS3,"Rs. 3,155",//www.daraz.pk/products/call-of-duty-modern-warfare-2-ps3-i3808999-s14458011.html?search=1,4.5,2
Game Boy SUP X Game Box 200 in 1 Classic Game In One 8 Bit Handheld Game Console,"Rs. 1,599",//www.daraz.pk/products/game-boy-sup-x-game-box-200-in-1-classic-game-in-one-8-bit-handheld-game-console-i144718535-s1306328546.html?search=1,4.125,8
GTA V - PS4,"Rs. 1,250",//www.daraz.pk/products/gta-v-ps4-i181218714-s1360622603.html?search=1,0,0
God of War - PlayStation 4,"Rs. 2,899",//www.daraz.pk/products/god-of-war-playstation-4-i2116801-s10165923.html?search=1,5,13
Pack of 04 - PUBG Trigger Controller + Pubg Thumb Gloves Fire Button L1R1 PUBG Version 5.0 with Latest Sensor technology,Rs. 140,//www.daraz.pk/products/pack-of-04-pubg-trigger-controller-pubg-thumb-gloves-fire-button-l1r1-pubg-version-50-with-latest-sensor-technology-i114932411-s1266766061.html?search=1,4.57143,7
WWE 2K20  (PS4),"Rs. 4,700",//www.daraz.pk/products/wwe-2k20-ps4-i129262542-s1288888166.html?search=1,5,1
PS4 Controller Charging Stand Dualshock For Playstation - Black,Rs. 799,//www.daraz.pk/products/ps4-controller-charging-stand-dualshock-for-playstation-black-i167834312-s1336884216.html?search=1,0,0
Far Cry New Dawn PS4,"Rs. 2,499",//www.daraz.pk/products/far-cry-new-dawn-ps4-i169044685-s1338634136.html?search=1,0,0
Uncharted 3: Drake's Deception PS3 game,"Rs. 1,500",//www.daraz.pk/products/uncharted-3-drakes-deception-ps3-game-i166010142-s1333894859.html?search=1,0,0
Grand Thef Auto V / GTA 5 [ Version 1.41 ] - Offline PC Game with 5 DVD,"Rs. 1,249",//www.daraz.pk/products/grand-thef-auto-v-gta-5-version-141-offline-pc-game-with-5-dvd-i143354126-s1304282864.html?search=1,5,4
Rayman Legends (PS4),"Rs. 7,299",//www.daraz.pk/products/rayman-legends-ps4-i112608405-s1264208445.html?search=1,0,0
PS4 Team Sonic Racing Sonic The Hedgehog Figurine Bundle,"Rs. 9,998",//www.daraz.pk/products/team-sonic-racing-ps4-sonic-the-hedgehog-figurine-bundle-i134148518-s1294517542.html?search=1,0,0
DOOM Eternal Ps4,"Rs. 4,000",//www.daraz.pk/products/doom-eternal-ps4-i168352923-s1337632497.html?search=1,0,0
Grand Theft Auto: San Andreas - PlayStation 2,Rs. 200,//www.daraz.pk/products/grand-theft-auto-san-andreas-playstation-2-i166934452-s1335112469.html?search=1,0,0
Ps4 Naruto Shippuden Ultimate Ninja Storm 4 Road to Boruto PS4 Games Playstation 4 Games,"Rs. 3,699",//www.daraz.pk/products/ps4-naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto-ps4-games-playstation-4-games-i2274703-s10389643.html?search=1,5,11
X-Men Origins: Uncaged Edition (PS3),"Rs. 4,999",//www.daraz.pk/products/x-men-origins-uncaged-edition-ps3-i115862549-s1267938245.html?search=1,0,0
New Sega Mega Drive 2 (16 Bit) TV Video Game For Kids With 368 inbuilt Games - Black,"Rs. 3,000",//www.daraz.pk/products/new-sega-mega-drive-2-16-bit-tv-video-game-for-kids-with-368-inbuilt-games-black-i171640950-s1342566385.html?search=1,0,0
Grand Theft Auto 3 - PlayStation 2,Rs. 200,//www.daraz.pk/products/grand-theft-auto-3-playstation-2-i166936324-s1335094902.html?search=1,0,0
s Portable Handy PVP station light 3000 8 Bit Video Game Console For Kids Boys With Free 2 Games Cassette -,"Rs. 3,000",//www.daraz.pk/products/s-portable-handy-pvp-station-light-3000-8-bit-video-game-console-for-kids-boys-with-free-2-games-cassette-i162276399-s1329428803.html?search=1,0,0
Original Game DVD Dragon Ball 2 Budokai Play Station 2,Rs. 100,//www.daraz.pk/products/original-game-dvd-dragon-ball-2-budokai-play-station-2-i171868956-s1342900125.html?search=1,0,0
Project Cars 3 (PS4),"Rs. 7,099",//www.daraz.pk/products/project-cars-3-ps4-i167220205-s1335576326.html?search=1,0,0
Battle Field 3 - PS3,"Rs. 3,444",//www.daraz.pk/products/battle-field-3-ps3-i3797325-s14418718.html?search=1,0,0
W11 PUBG FORTNITE CALL OF DUTY Game pad Controller- 2 Builtin Triggers & 1 Joystick 1 Mobile Holder-Gamepad for all Mobiles,Rs. 290,//www.daraz.pk/products/w11-pubg-fortnite-call-of-duty-game-pad-controller-2-builtin-triggers-1-joystick-1-mobile-holder-gamepad-for-all-mobiles-i138992670-s1299030002.html?search=1,5,1
"iLife ZED PC CX3 21.5"" FHD - All-in-One Desktop PC - Intel® Core™ i3 processor - 4GB RAM - 1TB HDD - Win 10 Home - Black","Rs. 79,999",//www.daraz.pk/products/ilife-zed-pc-cx3-215-fhd-all-in-one-desktop-pc-intel-core-i3-processor-4gb-ram-1tb-hdd-win-10-home-black-i152516263-s1317052321.html?search=1,0,0
i-Life Zed PC II All in One - 17.3  FHD Touch Display - Intel® Celeron® N3350 - 4GB - 500GB HDD - Intel® HD 500 - Windows® 10 Home,"Rs. 43,999",//www.daraz.pk/products/i-life-zed-pc-ii-all-in-one-173-fhd-touch-display-intel-celeron-n3350-4gb-500gb-hdd-intel-hd-500-windows-10-home-i136344683-s1296620298.html?search=1,3,2
i-Life Zed PC All in One - 17.3 TouchScreen Portable AIO - Intel® Celeron® N3350 - 4GB - 500 GB HDD - Windows® 10 Home - Silver,"Rs. 43,999",//www.daraz.pk/products/i-life-zed-pc-all-in-one-173-fhd-touchscreen-intel-celeron-n3350-4gb-500-gb-hdd-windows-10-home-silver-i136338785-s1296624266.html?search=1,0,0
desktop gaming pc  ( core 2 duo )#GAMING PC#DESKTOP GAMING PC#DESKTOP PC#TOWER PC#,"Rs. 7,275",//www.daraz.pk/products/desktop-gaming-pc-core-2-duo-gaming-pcdesktop-gaming-pcdesktop-pctower-pc-i168988917-s1338538518.html?search=1,0,0
"Hp Compaq 8100 Elites,Intel Core i5 1st Gen 4GB Ram,250GB HDD 1GB Graphic Card + GTA 5 DESKTOP/ Tower Computer PC","Rs. 14,999",//www.daraz.pk/products/hp-compaq-8100-elitesintel-core-i5-1st-gen-4gb-ram250gb-hdd-1gb-graphic-card-gta-5-desktop-tower-computer-pc-i148102547-s1311638860.html?search=1,0,0
Mini PC For Kids Online Classes and For Professional Use,"Rs. 5,999",//www.daraz.pk/products/mini-pc-for-kids-online-classes-and-for-professional-use-i147526733-s1310760329.html?search=1,2.5,2
